src_ip,dst_ip,src2dst_packets,dst2src_packets,src2dst_ip_bytes,dst2src_ip_bytes,src2dst_mean_piat_ms,dst2src_mean_piat_ms,src2dst_mean_ip_ps,dst2src_mean_ip_ps,src_port,dst_port,protocol,src2dst_stdev_piat_ms,dst2src_stdev_piat_ms,src2dst_stdev_ip_ps,dst2src_stdev_ip_ps,Class
192.168.0.18,181.49.123.65,3190,6960.0,158792,10356088.0,44.935089369708365,20.590889495617173,49.77805642633239,1487.9436781609231,51744,443,6,592.8097503533669,402.73589122789537,79.98788098851523,114.54946824690478,2
192.168.0.18,181.49.123.65,3309,6863.0,161781,10222061.0,33.343712212817415,13.273681142524042,48.89120580235715,1489.4449949001864,51765,443,6,460.5505394116733,319.61201520035286,75.72768074237686,107.89459040437276,2
192.168.0.18,181.49.123.61,3082,6845.0,139155,10221628.0,30.155469003570307,13.579047340736356,45.15087605451004,1493.2984660336033,51804,443,6,461.11331625960526,310.39706960698516,53.52354158931486,90.10064444844609,2
192.168.0.18,181.49.123.123,2968,6638.0,138974,9900713.0,37.094371418941684,13.677565164984179,46.82412398921832,1491.520488098826,51777,443,6,503.7813688710772,336.6680516959825,65.30253720899917,98.05207411448556,2
192.168.0.18,181.49.123.127,2847,6636.0,141599,9868627.0,76.44167252283918,29.89841748304446,49.736213558131396,1487.1348704038571,51798,443,6,754.0180705598751,497.5055909372026,78.35610481939095,118.69770631608928,2
192.168.0.18,181.49.123.67,2826,6500.0,142635,9668658.0,59.795752212389324,23.04416064009849,50.472399150743186,1487.4858461538433,51675,443,6,665.9228087179521,439.2273312959777,81.81564068643797,117.15450474009288,2
192.168.0.18,181.49.123.61,2773,6215.0,143592,9234459.0,36.28282828282831,16.19230769230771,51.78218535881725,1485.8341110217245,51698,443,6,537.7149785397669,359.8175385723573,92.0342383274584,125.56590790091722,2
192.168.0.18,181.49.123.123,2802,6164.0,137370,9176104.0,28.05462334880406,14.058250851857796,49.025695931477486,1488.660609993514,51759,443,6,440.7785573937117,301.8006993645961,76.20254336371741,113.2387081760743,2
192.168.0.18,181.49.123.63,2684,6081.0,135356,9058973.0,10.060752888557593,4.434375000000009,50.43070044709382,1489.7176451241608,51883,443,6,191.67418631030569,127.99973642303591,83.57574853793518,101.62807757096195,2
192.168.0.18,181.49.123.123,2522,5439.0,128255,8079688.0,49.612455374851244,23.00073556454576,50.854480570975284,1485.5098363669827,51722,443,6,631.5317001082586,436.0715017136283,85.30993403496105,126.11715513511128,2
192.168.0.18,181.49.123.61,2344,5375.0,122055,7973930.0,71.05206999573177,30.97915891328625,52.071245733788395,1483.5218604651145,51803,443,6,752.4614648211302,503.0595040665066,88.0892902015492,135.53703928355256,2
192.168.0.18,181.49.123.61,2335,5327.0,117996,7915925.0,50.47514995715513,18.51689823507323,50.53361884368307,1486.0005631687666,51699,443,6,583.0436735142822,390.3034620450464,88.7559962393088,126.24586116460381,2
192.168.0.18,181.49.123.123,2257,5296.0,110273,7883930.0,40.20390070921985,13.493106704438151,48.85821887461236,1488.6574773413904,51692,443,6,513.7997065925402,334.58275034746003,78.2095482361416,113.35481216000284,2
181.49.123.123,192.168.0.18,5108,2272.0,7642757,96132.0,17.631486195418063,39.63540290620872,1496.2327721221645,42.31161971830992,443,51673,6,353.44124012117544,565.3563642095572,65.61457174625801,21.813804899864486,2
192.168.0.18,181.49.123.125,2243,4974.0,108001,7419548.0,14.885370205173963,8.614317313492823,48.15024520731162,1491.666264575791,51748,443,6,279.03125233018073,198.15061996877006,74.48097652504035,92.88766028909687,2
192.168.0.18,181.49.123.123,2281,4861.0,116025,7232158.0,5.410526315789472,4.565432098765425,50.86584831214379,1487.7922238222566,51713,443,6,18.834650917778315,62.49078169119289,84.73877027909849,114.67349619525028,2
192.168.0.18,181.49.123.63,2203,4861.0,107834,7226744.0,91.30290644868316,37.40041152263374,48.94870630957783,1486.6784612219656,51763,443,6,851.5244794055632,576.5910394328953,74.4886814967418,125.01911494579241,2
192.168.0.18,181.49.123.61,2252,4831.0,107391,7204403.0,4.096845846290538,1.9074534161490648,47.68694493783308,1491.2860691368255,51750,443,6,9.970687875646256,7.4565300840255375,70.47663549804624,96.97149978573168,2
192.168.0.18,181.49.123.67,2085,4831.0,105081,7191105.0,29.550383877159263,12.744720496894429,50.39856115107908,1488.5334299316908,51679,443,6,456.59879204149837,301.2637530134724,85.74200184767194,110.02574924587023,2
192.168.0.18,181.49.123.123,2033,4754.0,90613,7108968.0,4.535433070866146,4.228066484325689,44.571077225774744,1495.3655868742096,51817,443,6,11.653740792354622,71.53020361081748,51.8619836119273,72.56338394584652,2
192.168.0.18,181.49.123.123,2113,4673.0,109200,6946599.0,14.654356060606046,9.001712328767129,51.68007572172273,1486.5394821313928,51718,443,6,278.95685914799606,202.08319590209183,87.46973971120397,118.54624820514572,2
192.168.0.18,181.49.123.65,2230,4612.0,108000,6857148.0,69.45446388515022,33.602038603339814,48.4304932735426,1486.8057241977433,51741,443,6,772.1668468797052,539.137199916902,70.82383482549277,124.8520668147552,2
192.168.0.18,181.49.123.127,2022,4500.0,97144,6713652.0,4.686293913904008,2.1018004000889143,48.043521266073256,1491.9226666666684,51758,443,6,17.13393815801495,13.28052977824756,68.19203379861602,94.16257770360052,2
192.168.0.18,181.49.123.123,1887,4537.0,106057,6632878.0,158.46129374337244,65.86574074074066,56.20402755696863,1461.952391448094,51662,443,6,1077.5918854204435,705.3456861617673,92.48439279467344,204.9602693661396,2
192.168.0.18,181.49.123.63,1854,4349.0,80958,6500603.0,23.00647598488939,9.813937442502317,43.666666666666615,1494.7351115198892,51787,443,6,399.86225889917205,262.39932396317545,48.72968047616589,79.08403128184709,2
192.168.0.18,181.49.123.127,1814,4311.0,87402,6421298.0,49.17098731384447,22.951508120649738,48.18191841234842,1489.514729761079,51778,443,6,618.9139053067743,407.48170647914174,72.27847250692122,109.96806414142063,2
192.168.0.18,181.49.123.61,1920,4201.0,90977,6269676.0,3.8097967691506014,1.7388095238095214,47.3838541666666,1492.4246607950486,51771,443,6,9.745659599673656,7.3477314802649865,66.74136378713226,91.46592965109177,2
192.168.0.18,181.49.123.123,1917,4115.0,98665,6115533.0,6.530271398747384,5.400097228974234,51.46844027125715,1486.1562575941641,51712,443,6,24.934370715039627,70.55269534409256,87.93652620641052,121.16593736216257,2
192.168.0.18,181.49.123.127,1626,3947.0,74592,5897794.0,28.74769230769232,11.81981753674607,45.87453874538758,1494.2472764124645,51873,443,6,481.1344310342685,309.2745667527784,59.64469364961442,79.91241508488409,2
192.168.0.18,181.49.123.125,1634,3926.0,77588,5857004.0,14.311696264543786,5.958726114649688,47.48347613219093,1491.8502292409626,51810,443,6,89.70465000202681,59.47527800343407,70.15849458500743,92.67042614273485,2
192.168.0.18,181.49.123.61,1858,3918.0,90322,5828105.0,8.261712439418421,6.255808016339043,48.61248654467167,1487.5204185809116,51752,443,6,76.89491544581742,81.12999455464724,75.12538071323601,115.02581640328708,2
192.168.0.18,181.49.123.127,1522,3781.0,68560,5648822.0,3.392504930966473,1.3682539682539672,45.04599211563729,1494.0021158423651,51855,443,6,6.596484039374237,4.658527265533964,56.954442620590726,83.0685284497233,2
192.168.0.18,181.49.123.123,1590,3771.0,79901,5618227.0,7.835116425424804,5.6002652519894,50.25220125786164,1489.850702731374,51691,443,6,60.62070208870597,74.78319348659694,77.3603773546437,102.60329846358177,2
192.168.0.18,181.49.123.61,1637,3742.0,79249,5577070.0,4.8795843520782345,4.806468858593962,48.411117898595,1490.3981827899493,51685,443,6,22.352708900238756,70.39470819670964,74.87528472483321,102.3306311002988,2
192.168.0.18,181.49.123.123,1578,3720.0,94896,5412094.0,186.1953075459737,78.94460876579711,60.136882129277666,1454.8639784946204,51662,443,6,1180.2437095732334,780.7832980560219,102.31450398511323,222.72105235330932,2
192.168.0.18,181.49.123.127,1583,3626.0,77224,5381353.0,125.36915297092274,54.72441379310343,48.783322804801024,1484.101765030342,51797,443,6,1038.096884357259,690.3146756802596,75.70712030954459,137.47216942043084,2
192.168.0.18,181.49.123.127,4584,10971.0,251003,16321063.0,5.530881590492203,7.838959898621391,54.756326352530536,1487.6549995442526,63646,443,6,632.9815093574008,409.8259398045918,112.88915513640724,113.4604448805025,2
192.168.0.18,181.49.123.65,4671,10788.0,255732,16048474.0,7.942899400318929,11.379563392954577,54.748876043673725,1487.6227289581016,63628,443,6,846.5058628959823,559.4204871155958,115.26645054107502,114.97212285918629,2
192.168.0.18,181.49.123.123,3965,9105.0,218948,13528261.0,5.411053470007408,7.763945748686856,55.22017654476672,1485.805711147721,63649,443,6,436.1947668744078,288.6975439435077,112.7315247271501,122.95616935712748,2
192.168.0.18,181.49.123.63,2646,6105.0,153010,9064740.0,9.720460210527692,13.92801688598083,57.82690854119426,1484.8058968058965,63613,443,6,939.3626082572048,619.3969327737642,123.29995675749056,125.66312035679972,2
192.168.0.18,181.49.123.67,2338,5430.0,124315,8083892.0,2.970351188239305,4.246291139507821,53.1715141146279,1488.7462246777163,63753,443,6,151.01675337013208,100.04728455216716,106.29690777124227,109.16227154151848,2
192.168.0.18,181.49.123.61,2183,5078.0,117810,7563825.0,1.7109669497676046,2.4324125452931824,53.96701786532295,1489.5283576211111,63836,443,6,22.319002292612517,16.752650205222814,106.11681569476038,103.98955606255446,2
192.168.0.18,181.49.123.125,1651,3778.0,88641,5614215.0,17.91860206037562,25.734970656698387,53.68927922471229,1486.0283218634195,63620,443,6,1294.484553072318,857.8253932096846,108.66808192482296,122.831287290831,2
192.168.0.18,181.49.123.127,4584,10971.0,251003,16321063.0,5.530881590492203,7.838959898621391,54.756326352530536,1487.6549995442526,63646,443,6,632.9815093574008,409.8259398045918,112.88915513640724,113.4604448805025,2
192.168.0.18,181.49.123.65,4671,10788.0,255732,16048474.0,7.942899400318929,11.379563392954577,54.748876043673725,1487.6227289581016,63628,443,6,846.5058628959823,559.4204871155958,115.26645054107502,114.97212285918629,2
192.168.0.18,181.49.123.65,4479,10413.0,241226,15499378.0,8.533822033949836,12.20383271353167,53.85711096226837,1488.4642274080475,63624,443,6,891.4528586138068,585.7571650226733,112.31513108024514,109.65939599155924,2
192.168.0.18,181.49.123.123,3965,9105.0,218948,13528261.0,5.411053470007408,7.763945748686856,55.22017654476672,1485.805711147721,63649,443,6,436.1947668744078,288.6975439435077,112.7315247271501,122.95616935712748,2
192.168.0.18,181.49.123.127,3864,8504.0,216899,12642595.0,6.937517790559964,10.085911343709993,56.13328157349896,1486.6645108184384,63647,443,6,693.2603822686548,468.4463548355838,113.25920083373484,116.80151966647341,2
192.168.0.18,181.49.123.127,3704,8334.0,209051,12377207.0,7.150686327891009,10.324635950815829,56.43925485961122,1485.1460283177344,63644,443,6,715.867137280832,478.1953223858469,117.92200804656521,125.99220575556092,2
192.168.0.18,181.49.123.65,3680,8300.0,201530,12342717.0,10.594266634650596,15.289780835071241,54.76358695652174,1487.0743373493976,63626,443,6,966.4286244415227,644.4911012164591,113.43589733644748,118.80248624931521,2
192.168.0.18,181.49.123.123,3392,8097.0,180509,12057507.0,1.8655795710576426,2.6421675906441053,53.21609669811321,1489.1326417191553,63785,443,6,22.133535622669875,16.774327882990622,104.91552166696323,107.65822718008849,2
192.168.0.18,181.49.123.125,3142,7301.0,176216,10844791.0,15.188883561621356,21.719934090965825,56.08402291534055,1485.3843309135736,63617,443,6,1218.197271014693,801.5429205544929,117.67510459409758,123.42339104364416,2
192.168.0.18,181.49.123.127,2982,6873.0,189267,10181825.0,4.0791476214373565,5.8322911628135925,63.46981891348089,1481.4236868907321,63873,443,6,123.83936172081219,84.02554426464329,144.81836120124234,137.28044822278105,2
192.168.0.18,181.49.123.125,2802,6776.0,155527,10072956.0,2.6791639132847194,3.7822786019290353,55.50571020699501,1486.5637544273914,63819,443,6,169.80518701614824,110.24655467292365,111.70846758603372,120.07961279421517,2
192.168.0.18,181.49.123.127,2881,6754.0,176645,10011406.0,2.4832798807769305,3.5274348599267564,61.313779937521716,1482.2928634883033,63963,443,6,64.94066877578375,44.70900493729709,133.55789764975404,133.86040395102395,2
192.168.0.18,181.49.123.61,2848,6634.0,155747,9876287.0,1.950117687313045,2.7826049078434463,54.68644662921349,1488.7378655411515,63836,443,6,38.89704320879689,27.333087838143204,109.79208356734536,107.80259146228228,2
192.168.0.18,181.49.123.125,2735,6229.0,146977,9265888.0,10.813560973157523,15.564322529032019,53.73930530164535,1487.5402151228127,63618,443,6,987.6737528276168,655.795794198764,103.88069926582199,115.76370354291826,2
192.168.0.18,181.49.123.63,2738,6198.0,144979,9223716.0,1.6550948925069535,2.384314270856573,52.950693937180425,1488.1761858664083,63770,443,6,23.15413961610179,17.0074872441599,105.3318182904326,112.52188314293899,2
192.168.0.18,181.49.123.63,2646,6105.0,153010,9064740.0,9.720460210527692,13.92801688598083,57.82690854119426,1484.8058968058965,63613,443,6,939.3626082572048,619.3969327737642,123.29995675749056,125.66312035679972,2
192.168.0.18,181.49.123.123,2522,5990.0,119418,8945983.0,2.706962280479589,3.828096986812025,47.35051546391753,1493.4863105175293,63871,443,6,110.02558563090936,72.60861905151557,77.1009928757767,83.2485591501621,2
192.168.0.18,181.49.123.125,2593,5930.0,142452,8817493.0,2.984843958463381,4.283283331743984,54.93713844967221,1486.9296795952782,63820,443,6,171.2909943159227,114.42619250001144,109.6151680074228,116.81194560843595,2
192.168.0.18,181.49.123.67,2545,5898.0,134139,8775468.0,1.5641924584630569,2.236177857425828,52.706876227897844,1487.8718209562564,63751,443,6,14.629107573183381,11.835429756710038,103.46060311406151,113.08874663092956,2
192.168.0.18,181.49.123.63,2529,5842.0,140568,8684370.0,10.362501625291676,12.7422683902572,55.58244365361803,1486.5405682985281,63611,443,6,974.2139978071674,621.4847084678463,116.1895906732688,118.6956303652514,2
192.168.0.18,181.49.123.123,2533,5835.0,139602,8681017.0,2.550840806155765,3.658711736592454,55.11330438215554,1487.749271636675,63787,443,6,39.23294461804311,29.805434260530063,111.49509111230265,112.00541529967741,2
192.168.0.18,181.49.123.123,2436,5540.0,135085,8232265.0,2.7092054949600697,3.8944119150457825,55.453612479474536,1485.9684115523469,63786,443,6,47.827754808911344,34.755065071011686,114.25968564113968,121.39190603390912,2
192.168.0.18,181.49.123.125,2153,5476.0,140292,8099842.0,3.064047655876036,4.2386882665646715,65.16117045982351,1479.153031409788,64329,443,6,93.09485292987253,61.36340968496261,147.1548960592487,147.55771162987742,2
192.168.0.18,181.49.123.67,2338,5430.0,124315,8083892.0,2.970351188239305,4.246291139507821,53.1715141146279,1488.7462246777163,63753,443,6,151.01675337013208,100.04728455216716,106.29690777124227,109.16227154151848,2
192.168.0.18,181.49.123.123,2257,5327.0,126799,7909315.0,2.910548781795341,4.13753052287731,56.18032786885247,1484.7597146611606,63679,443,6,143.92780936855584,95.02257356487412,115.3616486181206,127.63338626923291,2
192.168.0.18,181.49.123.65,2268,5234.0,120209,7796570.0,1.8613617822539805,2.658104140384077,53.00220458553792,1489.60068781047,63664,443,6,27.423340429497564,20.42202077976809,100.78761915549936,104.57438114438801,2
192.168.0.18,181.49.123.123,2181,5220.0,118612,7760145.0,4.370608566226453,6.189972641824307,54.38422741861533,1486.617816091954,63653,443,6,356.2371408720703,231.2980849379594,110.05207390943032,120.94905718336427,2
192.168.0.18,181.49.123.127,2242,5154.0,120219,7665937.0,2.7036072113115512,3.872104379434108,53.621320249776964,1487.3762126503686,63721,443,6,143.0351106209479,95.35324380398534,105.91628471125117,114.72529955721458,2
192.168.0.18,181.49.123.65,2258,5151.0,121018,7662476.0,1.8950584430671407,2.7174199351845982,53.59521700620018,1487.570568821588,63663,443,6,30.748978884418335,23.73216548394649,106.17457679017993,114.99334774192309,2
192.168.0.18,181.49.123.127,2145,5118.0,137485,7575170.0,2.7608459487887727,3.901916167008406,64.0955710955711,1480.1035560765924,63907,443,6,104.48404975458904,69.01632994285832,148.82189008586673,142.75118138935918,2
192.168.0.18,181.49.123.61,2219,5093.0,127458,7563709.0,2.5633438215214,3.676565695717132,57.439387111311405,1485.1185941488318,63833,443,6,61.863771781711264,43.919593646586975,119.2437009078631,125.1256791077842,2
192.168.0.18,181.49.123.63,2105,4899.0,115203,7280756.0,2.490771831205271,3.556596670717238,54.72826603325416,1486.1718718105735,63848,443,6,62.84038066814767,43.67793596718151,110.21092403139177,121.07503192892507,2
192.168.0.18,181.49.123.127,1967,4735.0,120889,7017452.0,2.506175172111946,3.5391391645389216,61.45856634468735,1482.0384371700104,63961,443,6,52.2544268954181,36.20835231892864,134.89820367571605,135.90535793564055,2
192.168.0.18,181.49.123.123,2086,4720.0,114052,7011933.0,2.655332522149861,3.8211669457160813,54.674976030680725,1485.5790254237286,63804,443,6,116.46609511452046,78.86083257164009,108.19207564282415,124.84967785327744,2
192.168.0.18,181.49.123.127,4758,11599.0,206479,17343429.0,24.747574191633632,34.89149935400294,43.39617486338798,1495.2520906974744,64652,443,6,1285.5962193546745,827.6335068479691,37.080443238752814,71.14392184788503,2
192.168.0.18,181.49.123.125,4462,10694.0,255453,15885752.0,18.986849563029757,26.905935948109523,57.250784401613636,1485.482700579764,64679,443,6,1377.8167960862183,891.9954534609153,121.3604253454936,121.59260032758458,2
192.168.0.18,181.49.123.123,3989,9534.0,213018,14202442.0,2.688154006151276,3.802309627424928,53.40135372273753,1489.6624711558636,64654,443,6,96.89188762831739,64.99388129403172,104.99536982317035,102.71444886826828,2
192.168.0.18,181.49.123.123,3381,8079.0,181056,12032051.0,3.115911264702163,4.408071029007708,53.55102040816327,1489.2995420225275,64656,443,6,106.90037428534106,72.23842792452285,107.0897707671077,102.588410006178,2
192.168.0.18,181.49.123.63,3363,7840.0,185027,11658882.0,12.498955815163194,17.87101288839262,55.01843592030925,1487.1022959183676,64683,443,6,1137.9474337591284,746.5146856578632,111.81254072397181,115.40955242373623,2
192.168.0.18,181.49.123.123,3347,7788.0,193932,11557107.0,14.41179848488104,20.599912421545373,57.94203764565282,1483.963405238829,64710,443,6,1212.6482158310182,796.5862225999044,124.03850076864022,127.9907459310126,2
192.168.0.18,181.49.123.123,3002,7401.0,151068,11043187.0,8.848355128613372,12.450907974851372,50.322451698867425,1492.1209296041075,64675,443,6,876.7893032701006,559.2756845257074,91.43665665802729,90.13177517443948,2
192.168.0.18,181.49.123.123,3023,7214.0,161648,10741580.0,2.357187676341048,3.338932924928975,53.472709229242476,1488.9908511228168,64653,443,6,57.14647695359987,39.31042804468547,104.17551079210683,106.20457044805175,2
192.168.0.18,181.49.123.125,2887,6888.0,177762,10204509.0,18.970605686492952,26.91924014711768,61.57325943886387,1481.4908536585365,64703,443,6,1368.2130096879496,887.2491732699499,135.2702234087606,139.0699306788342,2
192.168.0.18,181.49.123.123,2680,6380.0,143750,9503833.0,2.656097390881232,3.5909174004318567,53.63805970149254,1489.6289968652038,64655,443,6,73.12895656759648,48.321483986250286,105.46365455480922,103.22028581483349,2
192.168.0.18,181.49.123.67,2518,5682.0,153889,8413858.0,5.80763892429631,8.379160497692933,61.11556791104051,1480.7916226680748,64749,443,6,446.26621805784225,298.52088862042075,132.88698395352517,141.88149598172834,2
192.168.0.18,181.49.123.123,2389,5571.0,154871,8233875.0,17.29336715340689,24.70619313444276,64.82670573461701,1477.9886914378028,64706,443,6,1353.1188118503924,887.9964511450008,146.7254468107214,150.0013189001794,2
192.168.0.18,181.49.123.61,2342,5552.0,125942,8261068.0,10.76068694519329,15.299942720176851,53.77540563620836,1487.9445244956771,64669,443,6,985.0783882116148,640.1314962959428,105.48478600392592,114.88922502225708,2
192.168.0.18,181.49.123.123,2418,5546.0,157005,8199623.0,20.26364373064933,29.09367870347318,64.93176178660049,1478.4751172015865,64707,443,6,1446.9612569669735,957.510882145522,144.97081326956538,148.67369587322437,2
192.168.0.18,181.49.123.61,2307,5419.0,121124,8068513.0,2.4656652551522753,3.500834495120657,52.50281751192024,1488.9302454327371,64667,443,6,53.70304392881428,37.341224767299856,101.43606212523164,107.01418989747104,2
192.168.0.18,181.49.123.61,2421,5378.0,119564,8015711.0,1.5375732514832425,2.2295514816420368,49.38620404791408,1490.4631833395315,64670,443,6,26.687474084062934,19.585366914324368,87.50867756396677,103.74267770699416,2
192.168.0.18,181.49.123.125,2350,5376.0,119491,8006752.0,13.286337991362636,19.089769705065656,50.84723404255319,1489.3511904761906,64678,443,6,1136.2282582543596,751.8435806237163,93.9146424516303,108.98450782111804,2
192.168.0.18,181.49.123.67,2332,5344.0,153084,7896457.0,6.182976288370567,8.876522857985808,65.64493996569469,1477.6304266467066,64750,443,6,458.5616872345961,303.78894583059,147.53675881511288,151.29492274221388,2
192.168.0.18,181.49.123.123,5186,12149.0,250272,18143436.0,1.689535965656801,2.4076934625743514,48.259159274971076,1493.40982796938,64938,443,6,46.49166270594779,32.30933093553094,76.97493555570755,82.5006940143166,2
192.168.0.18,181.49.123.127,4758,11599.0,206479,17343429.0,24.747574191633632,34.89149935400294,43.39617486338798,1495.2520906974744,64652,443,6,1285.5962193546745,827.6335068479691,37.080443238752814,71.14392184788503,2
192.168.0.18,181.49.123.125,4462,10694.0,255453,15885752.0,18.986849563029757,26.905935948109523,57.250784401613636,1485.482700579764,64679,443,6,1377.8167960862183,891.9954534609153,121.3604253454936,121.59260032758458,2
192.168.0.18,181.49.123.123,3989,9534.0,213018,14202442.0,2.688154006151276,3.802309627424928,53.40135372273753,1489.6624711558636,64654,443,6,96.89188762831739,64.99388129403172,104.99536982317035,102.71444886826828,2
192.168.0.18,181.49.123.61,3738,8936.0,191239,13318757.0,2.045708611614606,2.899772024837689,51.16078116639915,1490.460720680394,64904,443,6,94.62849623970884,65.23483215710517,96.53216372327743,100.17458250456579,2
192.168.0.18,181.49.123.123,3381,8079.0,181056,12032051.0,3.115911264702163,4.408071029007708,53.55102040816327,1489.2995420225275,64656,443,6,106.90037428534106,72.23842792452285,107.0897707671077,102.588410006178,2
192.168.0.18,181.49.123.63,3363,7840.0,185027,11658882.0,12.498955815163194,17.87101288839262,55.01843592030925,1487.1022959183676,64683,443,6,1137.9474337591284,746.5146856578632,111.81254072397181,115.40955242373623,2
192.168.0.18,181.49.123.67,3252,7806.0,161001,11649209.0,1.7610934095888073,2.486223414589923,49.50830258302583,1492.3403791954904,65015,443,6,61.955707319556964,40.776801178017635,85.06675039101954,90.98519235758705,2
192.168.0.18,181.49.123.123,3347,7788.0,193932,11557107.0,14.41179848488104,20.599912421545373,57.94203764565282,1483.963405238829,64710,443,6,1212.6482158310182,796.5862225999044,124.03850076864022,127.9907459310126,2
192.168.0.18,181.49.123.123,3002,7401.0,151068,11043187.0,8.848355128613372,12.450907974851372,50.322451698867425,1492.1209296041075,64675,443,6,876.7893032701006,559.2756845257074,91.43665665802729,90.13177517443948,2
192.168.0.18,181.49.123.63,2838,7231.0,139013,10797218.0,1.4999797558447212,2.088848708032359,48.98273431994362,1493.1846217673904,65093,443,6,25.354050597925546,17.88307708598431,84.27923936625331,84.3837115633166,2
192.168.0.18,181.49.123.123,3023,7214.0,161648,10741580.0,2.357187676341048,3.338932924928975,53.472709229242476,1488.9908511228168,64653,443,6,57.14647695359987,39.31042804468547,104.17551079210683,106.20457044805175,2
192.168.0.18,181.49.123.125,2887,6888.0,177762,10204509.0,18.970605686492952,26.91924014711768,61.57325943886387,1481.4908536585365,64703,443,6,1368.2130096879496,887.2491732699499,135.2702234087606,139.0699306788342,2
192.168.0.18,181.49.123.127,2748,6823.0,138852,10178350.0,1.884271752035938,2.638285484688557,50.528384279475965,1491.7704821925836,64991,443,6,58.20412764750199,38.41310342028523,92.33067192923096,91.56897624730532,2
192.168.0.18,181.49.123.123,2828,6810.0,138838,10158680.0,2.339913553656273,3.3038534256855296,49.09405940594059,1491.7298091042585,64887,443,6,131.7323674538239,86.51155848529916,87.97222337959906,94.75784335066255,2
192.168.0.18,181.49.123.127,2617,6399.0,126677,9554792.0,1.5504908910766575,2.179626338760225,48.40542606037448,1493.1695577433975,64920,443,6,46.91879672435823,31.113177834851804,80.12617305419636,85.18027638974573,2
192.168.0.18,172.217.173.54,8869,32353.0,682489,43217112.0,9.98258723146582,12.718212408131176,76.95219303190889,1335.7992149105185,64711,443,17,221.09261556659567,124.57326888993715,40.64778452693848,207.7746732163396,2
192.168.0.18,74.125.165.71,2902,15000.0,212809,20562688.0,7.269393424190845,8.673983208338418,73.3318401102688,1370.8458666666668,57875,443,17,726.1678175012221,321.4796313388282,91.55241150116946,92.01100573436248,2
192.168.0.18,173194136202,2698,14224.0,208630,19493876.0,5.067140947144319,6.034175124694043,77.32765011119349,1370.4918447694038,51848,443,17,414.05222247829977,182.24409988227129,108.76924922267634,93.69212463812792,2
192.168.0.18,74.125.165.71,2265,13187.0,169401,18078151.0,7.2091641958099935,6.246562523703367,74.79072847682119,1370.9070296504133,59100,443,17,807.2979878139879,220.6192096410928,101.05912156210444,90.82388165681256,2
192.168.0.18,173194136217,2244,12304.0,168908,16857038.0,7.746169453700363,6.7939246545687455,75.27094474153296,1370.0453511053315,55482,443,17,829.6505382829057,239.9709264095573,100.79675740688309,97.93197905000416,2
192.168.0.18,74.125.165.73,1868,12143.0,144775,16639816.0,8.273644413633935,7.156159274416899,77.5026766595289,1370.32166680392,50113,443,17,980.8374673971066,282.45410798421574,110.0902904370318,95.90882204923471,2
192.168.0.18,173194136203,1886,11120.0,139722,15258888.0,5.810325922607441,4.185476084407285,74.08377518557795,1372.2021582733812,61409,443,17,716.6601302939968,108.31223275215771,98.1446893330687,82.88766969042356,2
192.168.0.18,173194136201,1891,10477.0,139620,14374429.0,8.572901687060723,7.3446759606882335,73.8339502908514,1371.99856829245,49335,443,17,1001.0193351714128,318.77063630358833,97.29608259976531,84.9122432288761,2
192.168.0.18,173194136188,1571,10118.0,123799,13872961.0,4.8268829446227315,5.570613152661751,78.8026734563972,1371.1169203399882,50412,443,17,515.1116547430844,204.7567349953883,115.31137606173048,90.38237646473951,2
192.168.0.18,173194136167,1548,10068.0,119703,13801614.0,8.77437670779294,7.234632092711942,77.32751937984496,1370.8396901072706,57097,443,17,1005.648554751272,269.8625605283569,107.75282434733872,91.69168037008323,2
192.168.0.18,173194136183,1672,9714.0,124349,13318495.0,7.687011063255955,6.022219896463791,74.3714114832536,1371.061869466749,61414,443,17,809.2565237718128,164.30113783486672,97.47853509725245,90.68930200010848,2
192.168.0.18,173194136172,1667,9586.0,133218,13141899.0,6.634679824142978,4.75620509636519,79.91481703659268,1370.9471103692886,57891,443,17,777.8425799619748,140.29067519065075,117.7043817286166,90.46241765176391,2
192.168.0.18,173194136215,1464,9522.0,113279,13065516.0,4.825471876836444,2.500154796304685,77.37636612021858,1372.13988657845,65021,443,17,767.1631330557412,49.88118944407697,114.76782699681507,83.0519949543517,2
192.168.0.18,173194136220,1668,9049.0,123521,12402645.0,7.244992703324525,5.3686243827230475,74.05335731414868,1370.6094596087964,65028,443,17,775.5457422735141,135.95995990988575,96.57519110356483,94.15457897515606,2
192.168.0.18,173194136188,1721,9023.0,129955,12372817.0,9.185661576349881,7.7176740636427095,75.51133062173155,1371.2531308877315,57081,443,17,957.5821596819508,288.4524619393506,102.40550704322071,89.20657806893736,2
192.168.0.18,74.125.165.74,1669,8912.0,130387,12209791.0,5.238928942224747,6.216764931618846,78.12282804074295,1370.0393850987432,57460,443,17,558.2554805740236,244.2248330793701,113.33325943155546,97.0735548034132,2
192.168.0.18,173194136167,1390,8707.0,106968,11940987.0,6.370000181852667,4.04282197813168,76.95539568345323,1371.4237969449866,55465,443,17,833.2547183140434,120.21076756666079,109.41930844606293,88.285325122874,2
192.168.0.18,173194136168,1495,8059.0,112439,11054362.0,7.256214354660613,4.99700570996989,75.21003344481605,1371.6791165156967,55249,443,17,844.4389410797303,168.13146120205735,105.20898155098516,85.89092818379993,2
